#BranchType   ,CmpRes       ,PcPlusImm    ,Pc           ,BpuMode      ,CacheMiss    ,Dependency   ,Rst          ,Clk          ,NewPc        ,EnaLoad      ,ClrPipeline  ,BranchResult ,
0000,000000,00000000000000000000000100101100,00000000000000000000000011001000,1,0,0,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
0000,000000,00000000000000000000000100101100,00000000000000000000000011001001,1,0,0,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
1000,000100,00000000000000000000000100101100,00000000000000000000000011001010,1,0,0,0,0,00000000000000000000000100101100,1,0,1,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult ERROR,
0000,000000,00000000000000000000000110010000,00000000000000000000000100101100,1,0,1,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
0000,000000,00000000000000000000000110010000,00000000000000000000000100101100,1,0,0,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
0000,000100,00000000000000000000000110010000,00000000000000000000000100101101,1,0,0,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
0000,000000,00000000000000000000000110010000,00000000000000000000000100101110,1,0,0,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
0000,000000,00000000000000000000000000000000,00000000000000000000000000000000,0,0,0,1,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
1000,000100,00000000000000000000000011001000,00000000000000000000000000000000,0,0,0,0,0,00000000000000000000000011001000,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
1000,000000,00000000000000000000000100101100,00000000000000000000000011001000,0,0,0,0,0,00000000000000000000000011001001,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
1001,000000,00000000000000000000000100101100,00000000000000000000000011001001,0,0,0,0,0,00000000000000000000000011001010,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
1111,000000,00000000000000000000000100101100,00000000000000000000000011001010,0,0,0,0,0,00000000000000000000000011001011,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
1000,000100,00000000000000000000000100101100,00000000000000000000000011001011,0,0,0,0,0,00000000000000000000000100101100,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
1001,111111,00000000000000000000000110010000,00000000000000000000000100101100,0,1,0,0,0,00000000000000000000000110010000,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
1001,111111,00000000000000000000000110010000,00000000000000000000000100101100,0,1,0,0,0,00000000000000000000000110010000,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
1001,111111,00000000000000000000000111110100,00000000000000000000000110010000,0,0,0,0,0,00000000000000000000000111110100,1,0,0,NewPc ERROR,EnaLoad ERROR,ClrPipeline OK   ,BranchResult OK   ,
0000,000000,00000000000000000000000111110100,00000000000000000000000110010001,1,0,0,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
0000,000000,00000000000000000000000111110100,00000000000000000000000110010010,1,0,0,0,0,00000000000000000000000000000000,0,0,0,NewPc OK   ,EnaLoad OK   ,ClrPipeline OK   ,BranchResult OK   ,
